frame.time_epoch,frame.len,frame.time_delta,frame.time_delta_displayed,eth.src,ip.src,ip.proto,ip.len,ip.ttl,ip.flags.df,ip.dsfield.dscp,tcp.srcport,tcp.dstport,tcp.len,tcp.hdr_len,tcp.flags,tcp.window_size_value,udp.srcport,udp.dstport,udp.length,frame.protocols
1641212134.647609000,230,0.151454000,0.176697000,50:02:91:b1:68:0c,192.168.137.161,17,216,255,False,0,,,,,,,49154,6667,196,eth:ethertype:ip:udp:data
1641212134.687542000,140,0.039933000,0.039933000,3c:18:a0:41:c3:a0,34.123.64.154,6,126,60,True,0,443,54098,74,32,0x0018,728,,,,eth:ethertype:ip:tcp:tls
1641212134.700365000,66,0.012823000,0.012823000,44:bb:3b:00:39:07,192.168.137.125,6,52,64,True,0,54098,443,0,32,0x0010,3233,,,,eth:ethertype:ip:tcp
1641212134.714836000,230,0.014471000,0.014471000,50:02:91:1a:ce:e1,192.168.137.218,17,216,255,False,0,,,,,,,49154,6667,196,eth:ethertype:ip:udp:data
1641212134.832486000,218,0.117650000,0.117650000,44:01:bb:ec:10:4a,192.168.137.66,17,204,64,True,0,,,,,,,50271,37010,184,eth:ethertype:ip:udp:data
1641212134.976362000,74,0.077567000,0.143876000,c0:e7:bf:0a:79:d1,192.168.137.55,6,60,64,True,0,55753,80,0,40,0x0002,14600,,,,eth:ethertype:ip:tcp
1641212135.149539000,230,0.068689000,0.173177000,c4:dd:57:0c:39:94,192.168.137.211,17,216,255,False,0,,,,,,,49154,6667,196,eth:ethertype:ip:udp:data
1641212135.162504000,156,0.012965000,0.012965000,44:bb:3b:00:39:07,192.168.137.125,6,142,64,True,0,54098,443,90,32,0x0018,3233,,,,eth:ethertype:ip:tcp:tls
1641212135.192530000,230,0.030026000,0.030026000,50:02:91:10:09:8f,192.168.137.147,17,216,255,False,0,,,,,,,49154,6667,196,eth:ethertype:ip:udp:data
1641212135.199321000,100,0.006791000,0.006791000,3c:18:a0:41:c3:a0,52.94.243.11,6,86,223,True,0,443,47604,46,20,0x0018,1688,,,,eth:ethertype:ip:tcp:tls
1641212135.211213000,66,0.011892000,0.011892000,3c:18:a0:41:c3:a0,34.123.64.154,6,52,60,True,0,443,54098,0,32,0x0010,728,,,,eth:ethertype:ip:tcp
1641212135.213493000,100,0.002280000,0.002280000,a0:d0:dc:c4:08:ff,192.168.137.133,6,86,64,True,0,47604,443,46,20,0x0018,2920,,,,eth:ethertype:ip:tcp:tls
1641212135.242112000,54,0.028619000,0.028619000,3c:18:a0:41:c3:a0,52.94.243.11,6,40,223,True,0,443,47604,0,20,0x0010,1688,,,,eth:ethertype:ip:tcp
1641212135.322390000,214,0.080278000,0.080278000,d4:a6:51:76:06:64,192.168.137.44,17,200,255,False,0,,,,,,,49153,6667,180,eth:ethertype:ip:udp:data
1641212135.429359000,98,0.106969000,0.106969000,c0:e7:bf:0a:79:d1,192.168.137.55,1,84,64,True,0,,,,,,,,,,eth:ethertype:ip:icmp:data
1641212135.592468000,214,0.163109000,0.163109000,68:57:2d:56:ac:47,192.168.137.200,17,200,255,False,0,,,,,,,49153,6667,180,eth:ethertype:ip:udp:data
1641212135.780114000,99,0.187646000,0.187646000,b0:09:da:3e:82:6c,192.168.137.119,6,85,64,True,46,60854,443,33,32,0x0018,1090,,,,eth:ethertype:ip:tcp:tls
1641212135.849961000,66,0.069847000,0.069847000,3c:18:a0:41:c3:a0,3.218.252.149,6,52,228,True,0,443,60854,0,32,0x0010,1422,,,,eth:ethertype:ip:tcp
1641212135.851783000,127,0.001822000,0.001822000,b0:09:da:3e:82:6c,192.168.137.119,6,113,64,True,46,60854,443,61,32,0x0018,1090,,,,eth:ethertype:ip:tcp:tls
1641212135.880306000,66,0.028523000,0.028523000,3c:18:a0:41:c3:a0,3.218.252.149,6,52,228,True,0,443,60854,0,32,0x0010,1422,,,,eth:ethertype:ip:tcp
1641212135.880363000,99,0.000057000,0.000057000,3c:18:a0:41:c3:a0,3.218.252.149,6,85,228,True,0,443,60854,33,32,0x0018,1422,,,,eth:ethertype:ip:tcp:tls
1641212135.880396000,131,0.000033000,0.000033000,3c:18:a0:41:c3:a0,3.218.252.149,6,117,228,True,0,443,60854,65,32,0x0018,1422,,,,eth:ethertype:ip:tcp:tls
1641212135.885967000,66,0.005571000,0.005571000,b0:09:da:3e:82:6c,192.168.137.119,6,52,64,True,46,60854,443,0,32,0x0010,1090,,,,eth:ethertype:ip:tcp
1641212135.967586000,74,0.081619000,0.081619000,c0:e7:bf:0a:79:d1,192.168.137.55,6,60,64,True,0,55753,80,0,40,0x0002,14600,,,,eth:ethertype:ip:tcp
1641212136.115118000,81,0.147532000,0.147532000,cc:f4:11:9c:d0:00,192.168.137.246,17,67,255,True,0,,,,,,,5353,5353,47,eth:ethertype:ip:udp:mdns
1641212136.115118000,81,0.000000000,0.000000000,cc:f4:11:9c:d0:00,192.168.137.246,17,67,255,True,0,,,,,,,5353,5353,47,eth:ethertype:ip:udp:mdns
1641212136.188770000,156,0.073652000,0.073652000,44:bb:3b:00:39:07,192.168.137.125,6,142,64,True,0,54098,443,90,32,0x0018,3233,,,,eth:ethertype:ip:tcp:tls
1641212136.208387000,139,0.019617000,0.019617000,70:ee:50:68:0e:32,192.168.137.178,17,125,255,True,0,,,,,,,5353,5353,105,eth:ethertype:ip:udp:mdns
1641212136.238144000,66,0.029200000,0.029757000,3c:18:a0:41:c3:a0,34.123.64.154,6,52,60,True,0,443,54098,0,32,0x0010,728,,,,eth:ethertype:ip:tcp
1641212136.250392000,95,0.012248000,0.012248000,9c:8e:cd:1d:ab:9f,192.168.137.148,17,81,64,True,0,,,,,,,42384,8802,61,eth:ethertype:ip:udp:data
1641212136.278823000,98,0.028431000,0.028431000,3c:18:a0:41:c3:a0,54.205.158.199,17,84,39,True,0,,,,,,,8802,42384,64,eth:ethertype:ip:udp:data
1641212136.375093000,60,0.096270000,0.096270000,00:17:88:60:d6:4f,192.168.137.33,6,40,64,True,0,46474,443,0,20,0x0010,4730,,,,eth:ethertype:ip:tcp
1641212136.423817000,54,0.048724000,0.048724000,3c:18:a0:41:c3:a0,173.194.194.206,6,40,123,False,0,443,46474,0,20,0x0010,269,,,,eth:ethertype:ip:tcp
1641212136.488420000,100,0.064603000,0.064603000,3c:18:a0:41:c3:a0,52.94.229.122,6,86,213,True,0,443,41772,46,20,0x0018,32620,,,,eth:ethertype:ip:tcp:tls
1641212136.490248000,100,0.001828000,0.001828000,1c:fe:2b:98:16:dd,192.168.137.28,6,86,64,True,0,41772,443,46,20,0x0018,1825,,,,eth:ethertype:ip:tcp:tls
1641212136.519061000,230,0.028813000,0.028813000,b8:f0:09:03:29:79,192.168.137.58,17,216,255,False,0,,,,,,,49154,6667,196,eth:ethertype:ip:udp:data
1641212136.519432000,54,0.000371000,0.000371000,3c:18:a0:41:c3:a0,52.94.229.122,6,40,213,True,0,443,41772,0,20,0x0010,32619,,,,eth:ethertype:ip:tcp
1641212136.571468000,214,0.052036000,0.052036000,d4:a6:51:20:91:d1,192.168.137.165,17,200,255,False,0,,,,,,,49153,6667,180,eth:ethertype:ip:udp:data
1641212137.099573000,123,0.379160000,0.528105000,d4:a6:51:78:97:4e,192.168.137.204,6,109,255,False,0,49153,8886,69,20,0x0018,1609,,,,eth:ethertype:ip:tcp:tls
1641212137.186897000,123,0.087324000,0.087324000,3c:18:a0:41:c3:a0,54.188.99.4,6,109,219,True,0,8886,49153,69,20,0x0018,3752,,,,eth:ethertype:ip:tcp:tls
1641212137.436349000,98,0.249452000,0.249452000,c0:e7:bf:0a:79:d1,192.168.137.55,1,84,64,True,0,,,,,,,,,,eth:ethertype:ip:icmp:data
1641212137.487468000,214,0.051119000,0.051119000,d4:a6:51:30:64:b7,192.168.137.202,17,200,255,False,0,,,,,,,55407,6667,180,eth:ethertype:ip:udp:data
1641212137.578019000,60,0.090551000,0.090551000,d4:a6:51:78:97:4e,192.168.137.204,6,40,255,False,0,49153,8886,0,20,0x0010,1540,,,,eth:ethertype:ip:tcp
1641212137.597633000,60,0.019614000,0.019614000,8c:85:80:6c:b6:47,192.168.137.184,17,32,64,True,0,,,,,,,24204,32100,12,eth:ethertype:ip:udp:data
1641212137.597633000,60,0.000000000,0.000000000,8c:85:80:6c:b6:47,192.168.137.184,17,32,64,True,0,,,,,,,24204,32100,12,eth:ethertype:ip:udp:data
1641212137.597633000,60,0.000000000,0.000000000,8c:85:80:6c:b6:47,192.168.137.184,17,32,64,True,0,,,,,,,24204,32100,12,eth:ethertype:ip:udp:data
1641212137.597633000,90,0.000000000,0.000000000,8c:85:80:6c:b6:47,192.168.137.184,17,76,64,True,0,,,,,,,24204,32100,56,eth:ethertype:ip:udp:data
1641212137.597633000,90,0.000000000,0.000000000,8c:85:80:6c:b6:47,192.168.137.184,17,76,64,True,0,,,,,,,24204,32100,56,eth:ethertype:ip:udp:data
1641212137.597633000,90,0.000000000,0.000000000,8c:85:80:6c:b6:47,192.168.137.184,17,76,64,True,0,,,,,,,24204,32100,56,eth:ethertype:ip:udp:data
1641212137.646080000,62,0.048447000,0.048447000,3c:18:a0:41:c3:a0,34.235.4.153,17,48,37,True,0,,,,,,,32100,24204,28,eth:ethertype:ip:udp:data
1641212137.646136000,54,0.000056000,0.000056000,3c:18:a0:41:c3:a0,34.235.4.153,17,40,37,True,0,,,,,,,32100,24204,20,eth:ethertype:ip:udp:data
1641212137.646173000,62,0.000037000,0.000037000,3c:18:a0:41:c3:a0,18.223.127.200,17,48,40,True,0,,,,,,,32100,24204,28,eth:ethertype:ip:udp:data
1641212137.664726000,54,0.018553000,0.018553000,3c:18:a0:41:c3:a0,18.223.127.200,17,40,40,True,0,,,,,,,32100,24204,20,eth:ethertype:ip:udp:data
1641212137.684969000,60,0.020243000,0.020243000,10:2c:6b:1b:43:be,192.168.137.176,17,32,64,True,0,,,,,,,60938,10001,12,eth:ethertype:ip:udp:data
1641212137.684969000,60,0.000000000,0.000000000,10:2c:6b:1b:43:be,192.168.137.176,17,32,64,True,0,,,,,,,60938,10001,12,eth:ethertype:ip:udp:data
1641212137.684969000,60,0.000000000,0.000000000,10:2c:6b:1b:43:be,192.168.137.176,17,32,64,True,0,,,,,,,60938,10001,12,eth:ethertype:ip:udp:data
1641212137.865792000,218,0.180823000,0.180823000,44:01:bb:ec:10:4a,192.168.137.66,17,204,1,True,0,,,,,,,37020,37000,184,eth:ethertype:ip:udp:data
1641212137.967157000,74,0.101365000,0.101365000,c0:e7:bf:0a:79:d1,192.168.137.55,6,60,64,True,0,55753,80,0,40,0x0002,14600,,,,eth:ethertype:ip:tcp
1641212138.241194000,156,0.079720000,0.274037000,44:bb:3b:00:39:07,192.168.137.125,6,142,64,True,0,54098,443,90,32,0x0018,3233,,,,eth:ethertype:ip:tcp:tls
1641212138.254971000,214,0.013777000,0.013777000,d4:a6:51:78:97:4e,192.168.137.204,17,200,255,False,0,,,,,,,49153,6667,180,eth:ethertype:ip:udp:data
1641212138.263255000,230,0.008284000,0.008284000,24:a1:60:14:7f:f9,192.168.137.188,17,216,255,False,0,,,,,,,49154,6667,196,eth:ethertype:ip:udp:data
1641212138.289802000,66,0.026547000,0.026547000,3c:18:a0:41:c3:a0,34.123.64.154,6,52,60,True,0,443,54098,0,32,0x0010,728,,,,eth:ethertype:ip:tcp
1641212138.581755000,214,0.198211000,0.291953000,d4:a6:51:21:6c:29,192.168.137.109,17,200,255,False,0,,,,,,,49154,6667,180,eth:ethertype:ip:udp:data
1641212138.637625000,90,0.055870000,0.055870000,8c:85:80:6c:b6:47,192.168.137.184,17,76,64,True,0,,,,,,,24204,32100,56,eth:ethertype:ip:udp:data
1641212138.637625000,90,0.000000000,0.000000000,8c:85:80:6c:b6:47,192.168.137.184,17,76,64,True,0,,,,,,,24204,32100,56,eth:ethertype:ip:udp:data
1641212138.637625000,90,0.000000000,0.000000000,8c:85:80:6c:b6:47,192.168.137.184,17,76,64,True,0,,,,,,,24204,32100,56,eth:ethertype:ip:udp:data
1641212138.666226000,54,0.028601000,0.028601000,3c:18:a0:41:c3:a0,34.235.4.153,17,40,38,True,0,,,,,,,32100,24204,20,eth:ethertype:ip:udp:data
1641212138.681105000,54,0.014879000,0.014879000,3c:18:a0:41:c3:a0,18.223.127.200,17,40,41,True,0,,,,,,,32100,24204,20,eth:ethertype:ip:udp:data
1641212138.825302000,230,0.144197000,0.144197000,b8:f0:09:03:9a:af,192.168.137.102,17,216,255,False,0,,,,,,,49155,6667,196,eth:ethertype:ip:udp:data
